LECROYWS3024,12427,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,14-Oct-2021 10:32:55,0                 
Time,Ampl
-0.10000015,0.373333
-0.099998153,0.373333
-0.099996153,0.373333
-0.099994153,0.373333
-0.099992153,0.373333
-0.099990153,0.373333
-0.099988153,0.373333
-0.099986153,0.373333
-0.099984153,0.373333
-0.099982153,0.373333
-0.099980153,0.366667
-0.099978153,0.373333
-0.099976153,0.373333
-0.099974153,0.373333
-0.099972153,0.373333
-0.099970153,0.366667
-0.099968153,0.366667
-0.099966153,0.366667
-0.099964153,0.373333
-0.099962153,0.366667
-0.099960153,0.366667
-0.099958153,0.373333
-0.099956153,0.366667
-0.099954153,0.366667
-0.099952153,0.366667
-0.099950153,0.366667
-0.099948153,0.366667
-0.099946153,0.366667
-0.099944153,0.366667
-0.099942153,0.373333
-0.099940153,0.373333
-0.099938153,0.366667
-0.099936153,0.366667
-0.099934153,0.366667
-0.099932153,0.366667
-0.099930153,0.366667
-0.099928153,0.366667
-0.099926153,0.366667
-0.099924153,0.366667
-0.099922153,0.366667
-0.099920153,0.366667
-0.099918153,0.366667
-0.099916153,0.366667
-0.099914153,0.373333
-0.099912153,0.366667
-0.099910153,0.366667
-0.099908153,0.366667
-0.099906153,0.373333
-0.099904153,0.366667
-0.099902153,0.366667
-0.099900153,0.366667
-0.099898153,0.366667
-0.099896153,0.366667
-0.099894153,0.366667
-0.099892153,0.366667
-0.099890153,0.366667
-0.099888153,0.366667
-0.099886153,0.373333
-0.099884153,0.366667
-0.099882153,0.366667
-0.099880153,0.366667
-0.099878153,0.366667
-0.099876153,0.366667
-0.099874153,0.366667
-0.099872153,0.366667
-0.099870153,0.366667
-0.099868153,0.366667
-0.099866153,0.366667
-0.099864153,0.366667
-0.099862153,0.366667
-0.099860153,0.366667
-0.099858153,0.366667
-0.099856153,0.366667
-0.099854153,0.366667
-0.099852153,0.366667
-0.099850153,0.366667
-0.099848153,0.373333
-0.099846153,0.366667
-0.099844153,0.366667
-0.099842153,0.373333
-0.099840153,0.373333
-0.099838153,0.373333
-0.099836153,0.373333
-0.099834153,0.373333
-0.099832153,0.373333
-0.099830153,0.373333
-0.099828153,0.373333
-0.099826153,0.373333
-0.099824153,0.373333
-0.099822153,0.373333
-0.099820153,0.373333
-0.099818153,0.373333
-0.099816153,0.373333
-0.099814153,0.373333
-0.099812153,0.373333
-0.099810153,0.373333
-0.099808153,0.373333
-0.099806153,0.373333
-0.099804153,0.373333
-0.099802153,0.373333
-0.099800153,0.373333
-0.099798153,0.373333
-0.099796153,0.373333
-0.099794153,0.373333
-0.099792153,0.373333
-0.099790153,0.373333
-0.099788153,0.373333
-0.099786153,0.373333
-0.099784153,0.366667
-0.099782153,0.373333
-0.099780153,0.373333
-0.099778153,0.366667
-0.099776153,0.373333
-0.099774153,0.373333
-0.099772153,0.373333
-0.099770153,0.366667
-0.099768153,0.373333
-0.099766153,0.373333
-0.099764153,0.373333
-0.099762153,0.373333
-0.099760153,0.373333
-0.099758153,0.373333
-0.099756153,0.373333
-0.099754153,0.373333
-0.099752153,0.373333
-0.099750153,0.373333
-0.099748153,0.373333
-0.099746153,0.373333
-0.099744153,0.373333
-0.099742153,0.373333
-0.099740153,0.373333
-0.099738153,0.373333
-0.099736153,0.373333
-0.099734153,0.373333
-0.099732153,0.373333
-0.099730153,0.373333
-0.099728153,0.38
-0.099726153,0.38
-0.099724153,0.38
-0.099722153,0.373333
-0.099720153,0.38
-0.099718153,0.38
