LECROYWS3024,12427,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-Dec-2021 14:11:40,0                 
Time,Ampl
-0.10000034,0.393333
-0.099998342,0.393333
-0.099996342,0.393333
-0.099994342,0.393333
-0.099992342,0.393333
-0.099990342,0.393333
-0.099988342,0.4
-0.099986342,0.393333
-0.099984342,0.4
-0.099982342,0.393333
-0.099980342,0.393333
-0.099978342,0.4
-0.099976342,0.4
-0.099974342,0.4
-0.099972342,0.4
-0.099970342,0.4
-0.099968342,0.4
-0.099966342,0.406667
-0.099964342,0.4
-0.099962342,0.406667
-0.099960342,0.406667
-0.099958342,0.406667
-0.099956342,0.406667
-0.099954342,0.406667
-0.099952342,0.406667
-0.099950342,0.406667
-0.099948342,0.4
-0.099946342,0.406667
-0.099944342,0.406667
-0.099942342,0.406667
-0.099940342,0.406667
-0.099938342,0.413333
-0.099936342,0.413333
-0.099934342,0.413333
-0.099932342,0.413333
-0.099930342,0.413333
-0.099928342,0.413333
-0.099926342,0.413333
-0.099924342,0.413333
-0.099922342,0.413333
-0.099920342,0.413333
-0.099918342,0.413333
-0.099916342,0.413333
-0.099914342,0.413333
-0.099912342,0.413333
-0.099910342,0.413333
-0.099908342,0.413333
-0.099906342,0.413333
-0.099904342,0.413333
-0.099902342,0.413333
-0.099900342,0.42
-0.099898342,0.413333
-0.099896342,0.42
-0.099894342,0.42
-0.099892342,0.42
-0.099890342,0.42
-0.099888342,0.42
-0.099886342,0.42
-0.099884342,0.42
-0.099882342,0.42
-0.099880342,0.42
-0.099878342,0.42
-0.099876342,0.42
-0.099874342,0.42
-0.099872342,0.42
-0.099870342,0.42
-0.099868342,0.42
-0.099866342,0.426667
-0.099864342,0.426667
-0.099862342,0.42
-0.099860342,0.426667
-0.099858342,0.426667
-0.099856342,0.426667
-0.099854342,0.426667
-0.099852342,0.426667
-0.099850342,0.426667
-0.099848342,0.426667
-0.099846342,0.433333
-0.099844342,0.426667
-0.099842342,0.433333
-0.099840342,0.433333
-0.099838342,0.426667
-0.099836342,0.433333
-0.099834342,0.433333
-0.099832342,0.44
-0.099830342,0.433333
-0.099828342,0.433333
-0.099826342,0.44
-0.099824342,0.44
-0.099822342,0.44
-0.099820342,0.44
-0.099818342,0.44
-0.099816342,0.44
-0.099814342,0.44
-0.099812342,0.44
-0.099810342,0.44
-0.099808342,0.44
-0.099806342,0.44
-0.099804342,0.44
-0.099802342,0.446667
-0.099800342,0.44
-0.099798342,0.44
-0.099796342,0.44
-0.099794342,0.446667
-0.099792342,0.446667
-0.099790342,0.446667
-0.099788342,0.446667
-0.099786342,0.44
-0.099784342,0.446667
-0.099782342,0.446667
-0.099780342,0.446667
-0.099778342,0.446667
-0.099776342,0.446667
-0.099774342,0.446667
-0.099772342,0.446667
-0.099770342,0.446667
-0.099768342,0.446667
-0.099766342,0.446667
-0.099764342,0.446667
-0.099762342,0.446667
-0.099760342,0.453333
-0.099758342,0.446667
-0.099756342,0.453333
-0.099754342,0.453333
-0.099752342,0.453333
-0.099750342,0.453333
-0.099748342,0.453333
-0.099746342,0.453333
-0.099744342,0.453333
-0.099742342,0.453333
-0.099740342,0.453333
-0.099738342,0.453333
-0.099736342,0.46
-0.099734342,0.46
-0.099732342,0.46
-0.099730342,0.46
-0.099728342,0.46
-0.099726342,0.453333
-0.099724342,0.46
-0.099722342,0.46
-0.099720342,0.46
-0.099718342,0.46
-0.099716342,0.46
-0.099714342,0.46
-0.099712342,0.46
-0.099710342,0.466667
-0.099708342,0.466667
-0.099706342,0.466667
-0.099704342,0.466667
-0.099702342,0.466667
-0.099700342,0.466667
-0.099698342,0.466667
-0.099696342,0.466667
-0.099694342,0.473333
-0.099692342,0.466667
-0.099690342,0.466667
-0.099688342,0.466667
-0.099686342,0.466667
-0.099684342,0.466667
-0.099682342,0.473333
-0.099680342,0.473333
-0.099678342,0.473333
-0.099676342,0.473333
-0.099674342,0.473333
-0.099672342,0.473333
-0.099670342,0.473333
-0.099668342,0.473333
-0.099666342,0.473333
-0.099664342,0.473333
-0.099662342,0.48
-0.099660342,0.473333
-0.099658342,0.48
-0.099656342,0.48
-0.099654342,0.473333
-0.099652342,0.473333
-0.099650342,0.48
-0.099648342,0.48
-0.099646342,0.48
-0.099644342,0.48
-0.099642342,0.48
-0.099640342,0.48
-0.099638342,0.48
-0.099636342,0.486667
-0.099634342,0.48
-0.099632342,0.48
-0.099630342,0.486667
-0.099628342,0.486667
-0.099626342,0.486667
-0.099624342,0.486667
-0.099622342,0.486667
-0.099620342,0.486667
-0.099618342,0.486667
-0.099616342,0.486667
-0.099614342,0.486667
-0.099612342,0.486667
-0.099610342,0.486667
-0.099608342,0.486667
-0.099606342,0.486667
-0.099604342,0.493333
-0.099602342,0.493333
-0.099600342,0.486667
-0.099598342,0.493333
-0.099596342,0.493333
-0.099594342,0.493333
-0.099592342,0.493333
-0.099590342,0.493333
-0.099588342,0.493333
-0.099586342,0.493333
-0.099584342,0.493333
-0.099582342,0.5
-0.099580342,0.493333
-0.099578342,0.493333
