LECROYWS3024,12427,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-Dec-2021 14:51:14,0                 
Time,Ampl
-0.050000512,0.346667
-0.049999512,0.34
-0.049998512,0.346667
-0.049997512,0.346667
-0.049996512,0.366667
-0.049995512,0.34
-0.049994512,0.34
-0.049993512,0.346667
-0.049992512,0.386667
-0.049991512,0.34
-0.049990512,0.34
-0.049989512,0.34
-0.049988512,0.34
-0.049987512,0.333333
-0.049986512,0.34
-0.049985512,0.34
-0.049984512,0.34
-0.049983512,0.34
-0.049982512,0.333333
-0.049981512,0.34
-0.049980512,0.333333
-0.049979512,0.333333
-0.049978512,0.333333
-0.049977512,0.333333
-0.049976512,0.333333
-0.049975512,0.333333
-0.049974512,0.333333
-0.049973512,0.333333
-0.049972512,0.333333
-0.049971512,0.333333
-0.049970512,0.333333
-0.049969512,0.333333
-0.049968512,0.333333
-0.049967512,0.333333
-0.049966512,0.333333
-0.049965512,0.333333
-0.049964512,0.333333
-0.049963512,0.333333
-0.049962512,0.333333
-0.049961512,0.333333
-0.049960512,0.333333
-0.049959512,0.326667
-0.049958512,0.333333
-0.049957512,0.326667
-0.049956512,0.326667
-0.049955512,0.326667
-0.049954512,0.326667
-0.049953512,0.326667
-0.049952512,0.313333
-0.049951512,0.326667
-0.049950512,0.326667
-0.049949512,0.326667
-0.049948512,0.326667
-0.049947512,0.326667
-0.049946512,0.32
-0.049945512,0.326667
-0.049944512,0.32
-0.049943512,0.34
-0.049942512,0.326667
-0.049941512,0.326667
-0.049940512,0.32
-0.049939512,0.326667
-0.049938512,0.326667
-0.049937512,0.313333
-0.049936512,0.32
-0.049935512,0.32
-0.049934512,0.313333
-0.049933512,0.32
-0.049932512,0.313333
-0.049931512,0.32
-0.049930512,0.313333
-0.049929512,0.32
-0.049928512,0.313333
-0.049927512,0.313333
-0.049926512,0.313333
-0.049925512,0.313333
-0.049924512,0.313333
-0.049923512,0.313333
-0.049922512,0.313333
-0.049921512,0.313333
-0.049920512,0.313333
-0.049919512,0.313333
-0.049918512,0.313333
-0.049917512,0.313333
-0.049916512,0.313333
-0.049915512,0.313333
-0.049914512,0.313333
-0.049913512,0.313333
-0.049912512,0.313333
-0.049911512,0.313333
-0.049910512,0.3
-0.049909512,0.313333
-0.049908512,0.306667
-0.049907512,0.306667
-0.049906512,0.306667
-0.049905512,0.306667
-0.049904512,0.306667
-0.049903512,0.306667
-0.049902512,0.306667
-0.049901512,0.306667
-0.049900512,0.306667
-0.049899512,0.306667
-0.049898512,0.306667
-0.049897512,0.306667
-0.049896512,0.306667
-0.049895512,0.313333
-0.049894512,0.306667
-0.049893512,0.306667
-0.049892512,0.3
-0.049891512,0.306667
-0.049890512,0.3
-0.049889512,0.3
-0.049888512,0.3
-0.049887512,0.3
-0.049886512,0.3
-0.049885512,0.3
-0.049884512,0.3
-0.049883512,0.3
-0.049882512,0.3
-0.049881512,0.3
-0.049880512,0.3
-0.049879512,0.3
-0.049878512,0.313333
-0.049877512,0.3
-0.049876512,0.293333
-0.049875512,0.3
-0.049874512,0.3
-0.049873512,0.313333
-0.049872512,0.293333
-0.049871512,0.293333
-0.049870512,0.293333
-0.049869512,0.293333
-0.049868512,0.28
-0.049867512,0.293333
-0.049866512,0.313333
-0.049865512,0.293333
-0.049864512,0.293333
-0.049863512,0.3
-0.049862512,0.293333
-0.049861512,0.293333
-0.049860512,0.293333
-0.049859512,0.293333
-0.049858512,0.293333
-0.049857512,0.293333
-0.049856512,0.293333
-0.049855512,0.293333
-0.049854512,0.293333
-0.049853512,0.286667
-0.049852512,0.293333
-0.049851512,0.293333
-0.049850512,0.293333
-0.049849512,0.293333
-0.049848512,0.28
-0.049847512,0.286667
-0.049846512,0.286667
-0.049845512,0.293333
-0.049844512,0.286667
-0.049843512,0.293333
-0.049842512,0.286667
-0.049841512,0.286667
-0.049840512,0.286667
-0.049839512,0.286667
-0.049838512,0.28
-0.049837512,0.3
-0.049836512,0.28
-0.049835512,0.286667
-0.049834512,0.28
-0.049833512,0.286667
-0.049832512,0.28
-0.049831512,0.28
-0.049830512,0.28
-0.049829512,0.28
-0.049828512,0.28
-0.049827512,0.28
-0.049826512,0.28
-0.049825512,0.28
-0.049824512,0.28
-0.049823512,0.28
-0.049822512,0.28
-0.049821512,0.28
-0.049820512,0.28
-0.049819512,0.28
-0.049818512,0.28
-0.049817512,0.28
-0.049816512,0.273333
-0.049815512,0.273333
-0.049814512,0.273333
-0.049813512,0.273333
-0.049812512,0.273333
-0.049811512,0.273333
-0.049810512,0.273333
-0.049809512,0.273333
-0.049808512,0.273333
-0.049807512,0.273333
-0.049806512,0.273333
-0.049805512,0.273333
-0.049804512,0.273333
-0.049803512,0.246667
-0.049802512,0.273333
-0.049801512,0.273333
-0.049800512,0.266667
-0.049799512,0.266667
-0.049798512,0.246667
-0.049797512,0.266667
-0.049796512,0.266667
-0.049795512,0.266667
-0.049794512,0.266667
-0.049793512,0.286667
-0.049792512,0.266667
-0.049791512,0.266667
-0.049790512,0.266667
-0.049789512,0.266667
-0.049788512,0.266667
-0.049787512,0.266667
-0.049786512,0.266667
-0.049785512,0.26
-0.049784512,0.266667
-0.049783512,0.26
-0.049782512,0.26
-0.049781512,0.26
-0.049780512,0.26
-0.049779512,0.26
-0.049778512,0.26
-0.049777512,0.26
-0.049776512,0.253333
-0.049775512,0.253333
-0.049774512,0.26
-0.049773512,0.26
-0.049772512,0.26
-0.049771512,0.26
-0.049770512,0.26
-0.049769512,0.253333
-0.049768512,0.253333
-0.049767512,0.253333
-0.049766512,0.253333
-0.049765512,0.253333
-0.049764512,0.28
-0.049763512,0.253333
-0.049762512,0.253333
-0.049761512,0.253333
-0.049760512,0.253333
-0.049759512,0.253333
-0.049758512,0.253333
-0.049757512,0.253333
-0.049756512,0.246667
-0.049755512,0.246667
-0.049754512,0.246667
-0.049753512,0.253333
-0.049752512,0.246667
-0.049751512,0.246667
-0.049750512,0.246667
-0.049749512,0.246667
-0.049748512,0.246667
-0.049747512,0.246667
-0.049746512,0.246667
-0.049745512,0.246667
-0.049744512,0.246667
-0.049743512,0.246667
-0.049742512,0.246667
-0.049741512,0.246667
-0.049740512,0.246667
-0.049739512,0.246667
-0.049738512,0.246667
-0.049737512,0.246667
-0.049736512,0.24
-0.049735512,0.24
-0.049734512,0.24
-0.049733512,0.24
-0.049732512,0.24
-0.049731512,0.24
-0.049730512,0.24
-0.049729512,0.233333
-0.049728512,0.24
-0.049727512,0.24
-0.049726512,0.24
-0.049725512,0.24
-0.049724512,0.233333
-0.049723512,0.24
-0.049722512,0.233333
-0.049721512,0.233333
-0.049720512,0.24
-0.049719512,0.233333
-0.049718512,0.233333
-0.049717512,0.233333
-0.049716512,0.233333
-0.049715512,0.233333
-0.049714512,0.233333
-0.049713512,0.233333
-0.049712512,0.233333
-0.049711512,0.233333
-0.049710512,0.233333
-0.049709512,0.226667
-0.049708512,0.233333
-0.049707512,0.226667
-0.049706512,0.253333
-0.049705512,0.226667
-0.049704512,0.226667
-0.049703512,0.24
-0.049702512,0.226667
-0.049701512,0.226667
-0.049700512,0.226667
-0.049699512,0.226667
-0.049698512,0.226667
-0.049697512,0.226667
-0.049696512,0.226667
-0.049695512,0.226667
-0.049694512,0.226667
-0.049693512,0.206667
-0.049692512,0.2
-0.049691512,0.226667
-0.049690512,0.22
-0.049689512,0.22
-0.049688512,0.226667
-0.049687512,0.22
-0.049686512,0.22
-0.049685512,0.22
-0.049684512,0.22
-0.049683512,0.22
-0.049682512,0.213333
-0.049681512,0.22
-0.049680512,0.22
-0.049679512,0.22
-0.049678512,0.22
-0.049677512,0.213333
-0.049676512,0.22
-0.049675512,0.22
-0.049674512,0.22
-0.049673512,0.213333
-0.049672512,0.22
-0.049671512,0.22
-0.049670512,0.213333
-0.049669512,0.213333
-0.049668512,0.22
-0.049667512,0.22
-0.049666512,0.213333
-0.049665512,0.213333
-0.049664512,0.213333
-0.049663512,0.213333
-0.049662512,0.213333
-0.049661512,0.213333
-0.049660512,0.213333
-0.049659512,0.206667
-0.049658512,0.206667
-0.049657512,0.206667
-0.049656512,0.206667
-0.049655512,0.206667
-0.049654512,0.206667
-0.049653512,0.213333
-0.049652512,0.206667
-0.049651512,0.206667
-0.049650512,0.206667
-0.049649512,0.206667
-0.049648512,0.206667
-0.049647512,0.206667
-0.049646512,0.206667
-0.049645512,0.206667
-0.049644512,0.206667
-0.049643512,0.206667
-0.049642512,0.2
-0.049641512,0.206667
-0.049640512,0.206667
-0.049639512,0.2
-0.049638512,0.206667
-0.049637512,0.2
-0.049636512,0.2
-0.049635512,0.2
-0.049634512,0.2
-0.049633512,0.2
-0.049632512,0.2
-0.049631512,0.2
-0.049630512,0.2
-0.049629512,0.2
-0.049628512,0.2
-0.049627512,0.2
-0.049626512,0.193333
-0.049625512,0.2
-0.049624512,0.2
-0.049623512,0.2
-0.049622512,0.206667
-0.049621512,0.2
-0.049620512,0.2
-0.049619512,0.193333
-0.049618512,0.193333
-0.049617512,0.193333
-0.049616512,0.193333
-0.049615512,0.193333
-0.049614512,0.193333
-0.049613512,0.193333
-0.049612512,0.193333
-0.049611512,0.186667
-0.049610512,0.186667
-0.049609512,0.193333
-0.049608512,0.193333
-0.049607512,0.186667
-0.049606512,0.186667
-0.049605512,0.193333
-0.049604512,0.186667
-0.049603512,0.186667
-0.049602512,0.193333
-0.049601512,0.186667
-0.049600512,0.186667
-0.049599512,0.2
-0.049598512,0.186667
-0.049597512,0.186667
-0.049596512,0.186667
-0.049595512,0.186667
-0.049594512,0.186667
-0.049593512,0.186667
-0.049592512,0.186667
-0.049591512,0.186667
-0.049590512,0.186667
-0.049589512,0.186667
-0.049588512,0.18
-0.049587512,0.173333
-0.049586512,0.18
-0.049585512,0.213333
-0.049584512,0.18
-0.049583512,0.18
-0.049582512,0.18
-0.049581512,0.18
-0.049580512,0.18
-0.049579512,0.186667
-0.049578512,0.18
-0.049577512,0.18
-0.049576512,0.18
-0.049575512,0.18
-0.049574512,0.18
-0.049573512,0.18
-0.049572512,0.18
-0.049571512,0.18
-0.049570512,0.18
-0.049569512,0.173333
-0.049568512,0.173333
-0.049567512,0.18
-0.049566512,0.173333
-0.049565512,0.173333
-0.049564512,0.173333
-0.049563512,0.173333
-0.049562512,0.173333
-0.049561512,0.173333
-0.049560512,0.173333
-0.049559512,0.173333
-0.049558512,0.173333
-0.049557512,0.173333
-0.049556512,0.173333
-0.049555512,0.166667
-0.049554512,0.166667
-0.049553512,0.166667
-0.049552512,0.166667
-0.049551512,0.166667
-0.049550512,0.166667
-0.049549512,0.166667
-0.049548512,0.166667
-0.049547512,0.166667
-0.049546512,0.166667
-0.049545512,0.166667
-0.049544512,0.166667
-0.049543512,0.18
-0.049542512,0.16
-0.049541512,0.166667
-0.049540512,0.166667
-0.049539512,0.166667
-0.049538512,0.166667
-0.049537512,0.16
-0.049536512,0.166667
-0.049535512,0.16
-0.049534512,0.16
-0.049533512,0.16
-0.049532512,0.16
-0.049531512,0.16
-0.049530512,0.16
-0.049529512,0.16
-0.049528512,0.16
-0.049527512,0.16
-0.049526512,0.16
-0.049525512,0.16
-0.049524512,0.153333
-0.049523512,0.16
-0.049522512,0.153333
-0.049521512,0.16
-0.049520512,0.16
-0.049519512,0.153333
-0.049518512,0.153333
-0.049517512,0.166667
-0.049516512,0.153333
-0.049515512,0.16
-0.049514512,0.153333
-0.049513512,0.153333
-0.049512512,0.153333
-0.049511512,0.153333
-0.049510512,0.153333
-0.049509512,0.153333
-0.049508512,0.153333
-0.049507512,0.153333
-0.049506512,0.153333
-0.049505512,0.153333
-0.049504512,0.153333
-0.049503512,0.14
-0.049502512,0.153333
-0.049501512,0.153333
-0.049500512,0.146667
-0.049499512,0.146667
-0.049498512,0.146667
-0.049497512,0.12
-0.049496512,0.146667
-0.049495512,0.146667
-0.049494512,0.146667
-0.049493512,0.146667
-0.049492512,0.146667
-0.049491512,0.133333
-0.049490512,0.146667
-0.049489512,0.146667
-0.049488512,0.146667
-0.049487512,0.146667
-0.049486512,0.146667
-0.049485512,0.146667
-0.049484512,0.146667
-0.049483512,0.146667
-0.049482512,0.14
-0.049481512,0.14
-0.049480512,0.14
-0.049479512,0.14
-0.049478512,0.14
-0.049477512,0.14
-0.049476512,0.133333
-0.049475512,0.14
-0.049474512,0.133333
-0.049473512,0.14
-0.049472512,0.133333
-0.049471512,0.166667
-0.049470512,0.133333
-0.049469512,0.133333
-0.049468512,0.133333
-0.049467512,0.133333
-0.049466512,0.133333
-0.049465512,0.153333
-0.049464512,0.133333
-0.049463512,0.133333
-0.049462512,0.133333
-0.049461512,0.133333
-0.049460512,0.133333
-0.049459512,0.133333
-0.049458512,0.133333
-0.049457512,0.133333
-0.049456512,0.126667
-0.049455512,0.133333
-0.049454512,0.133333
-0.049453512,0.126667
-0.049452512,0.126667
-0.049451512,0.126667
-0.049450512,0.126667
-0.049449512,0.126667
-0.049448512,0.126667
-0.049447512,0.126667
-0.049446512,0.126667
-0.049445512,0.126667
-0.049444512,0.12
-0.049443512,0.12
-0.049442512,0.12
-0.049441512,0.126667
-0.049440512,0.12
-0.049439512,0.12
-0.049438512,0.113333
-0.049437512,0.12
-0.049436512,0.12
-0.049435512,0.12
-0.049434512,0.12
-0.049433512,0.12
-0.049432512,0.12
-0.049431512,0.12
-0.049430512,0.12
-0.049429512,0.12
-0.049428512,0.12
-0.049427512,0.12
-0.049426512,0.12
-0.049425512,0.12
-0.049424512,0.113333
-0.049423512,0.113333
-0.049422512,0.113333
-0.049421512,0.113333
-0.049420512,0.113333
-0.049419512,0.113333
-0.049418512,0.113333
-0.049417512,0.113333
-0.049416512,0.113333
-0.049415512,0.113333
-0.049414512,0.113333
-0.049413512,0.113333
-0.049412512,0.113333
-0.049411512,0.113333
-0.049410512,0.113333
-0.049409512,0.113333
-0.049408512,0.106667
-0.049407512,0.106667
-0.049406512,0.106667
-0.049405512,0.106667
-0.049404512,0.106667
-0.049403512,0.113333
-0.049402512,0.106667
-0.049401512,0.106667
-0.049400512,0.106667
-0.049399512,0.1
-0.049398512,0.1
-0.049397512,0.106667
-0.049396512,0.1
-0.049395512,0.1
-0.049394512,0.1
-0.049393512,0.1
-0.049392512,0.1
-0.049391512,0.1
-0.049390512,0.1
-0.049389512,0.1
-0.049388512,0.1
-0.049387512,0.1
-0.049386512,0.1
-0.049385512,0.1
-0.049384512,0.1
-0.049383512,0.1
-0.049382512,0.0333333
-0.049381512,0.1
-0.049380512,0.0933333
-0.049379512,0.0933333
-0.049378512,0.0933333
-0.049377512,0.0933333
-0.049376512,0.1
-0.049375512,0.0866667
-0.049374512,0.0933333
-0.049373512,0.0933333
-0.049372512,0.0933333
-0.049371512,0.0933333
-0.049370512,0.0933333
-0.049369512,0.0933333
-0.049368512,0.0933333
-0.049367512,0.0866667
-0.049366512,0.0933333
-0.049365512,0.0866667
-0.049364512,0.0866667
-0.049363512,0.0866667
-0.049362512,0.0866667
-0.049361512,0.126667
-0.049360512,0.0866667
-0.049359512,0.0866667
-0.049358512,0.0866667
-0.049357512,0.0866667
-0.049356512,0.0866667
-0.049355512,0.0666667
-0.049354512,0.0866667
-0.049353512,0.0866667
-0.049352512,0.08
-0.049351512,0.08
-0.049350512,0.08
-0.049349512,0.0733333
-0.049348512,0.08
-0.049347512,0.08
-0.049346512,0.08
-0.049345512,0.08
-0.049344512,0.08
-0.049343512,0.08
-0.049342512,0.08
-0.049341512,0.08
-0.049340512,0.0466667
-0.049339512,0.08
-0.049338512,0.08
-0.049337512,0.08
-0.049336512,0.08
-0.049335512,0.08
-0.049334512,0.08
-0.049333512,0.0733333
-0.049332512,0.0733333
-0.049331512,0.0733333
-0.049330512,0.0733333
-0.049329512,0.08
-0.049328512,0.0733333
-0.049327512,0.0733333
-0.049326512,0.0666667
-0.049325512,0.0733333
-0.049324512,0.0733333
-0.049323512,0.0666667
-0.049322512,0.0733333
-0.049321512,0.0733333
-0.049320512,0.0733333
-0.049319512,0.08
-0.049318512,0.0666667
-0.049317512,0.0666667
-0.049316512,0.0666667
-0.049315512,0.0666667
-0.049314512,0.0666667
-0.049313512,0.06
-0.049312512,0.0666667
-0.049311512,0.0666667
-0.049310512,0.0666667
-0.049309512,0.0666667
-0.049308512,0.06
-0.049307512,0.06
-0.049306512,0.06
-0.049305512,0.06
-0.049304512,0.06
-0.049303512,0.06
-0.049302512,0.06
-0.049301512,0.06
-0.049300512,0.06
-0.049299512,0.06
-0.049298512,0.0666667
-0.049297512,0.06
-0.049296512,0.06
-0.049295512,0.06
-0.049294512,0.06
-0.049293512,0.06
-0.049292512,0.0466667
-0.049291512,0.0533333
-0.049290512,0.0533333
-0.049289512,0.0533333
-0.049288512,0.0533333
-0.049287512,0.0533333
-0.049286512,0.0533333
-0.049285512,0.0533333
